0,1,2
6.6712335e-07,0.99717855,0.0028207768
4.1072423e-07,0.9999813,1.8335506e-05
0.2806217,0.71872836,0.0006499547
0.0031807825,0.99677557,4.357913e-05
0.002439499,0.290791,0.70676947
0.0010334086,0.998963,3.585337e-06
0.0025916134,0.9919334,0.005474989
0.09246731,0.9074861,4.658143e-05
0.00068455434,0.9988883,0.00042718253
0.8699526,0.13004689,5.500563e-07
0.17889543,0.8209976,0.00010694385
0.0027059517,0.99724954,4.4411896e-05
3.6502279e-06,0.99999475,1.5971503e-06
3.2790248e-07,0.0028527938,0.9971469
1.3739242e-06,0.9998783,0.00012024288
3.0900005e-06,0.9998241,0.00017280155
0.9223722,0.07762663,1.2480729e-06
2.8877648e-05,0.9987576,0.001213484
1.013718e-05,0.99998975,8.278437e-08
2.520585e-06,0.9999974,6.089798e-08
0.0067937593,0.9931257,8.0452686e-05
5.248174e-08,0.0002158185,0.9997842
0.0012312812,0.051625278,0.94714344
0.0024511062,0.99754804,7.8312246e-07
0.00013568145,0.99975795,0.00010638064
0.05456602,0.9453967,3.729698e-05
1.32591495e-05,0.9976356,0.0023511809
0.9884658,0.011534171,6.2993673e-12
0.9976526,0.0023472665,7.397583e-08
4.459597e-05,0.9999361,1.9350398e-05
8.61685e-06,0.99996936,2.203485e-05
0.0024098072,0.9975551,3.5176694e-05
0.00015749334,0.9998398,2.7348553e-06
0.0012106624,0.9987619,2.755686e-05
0.0010929983,0.9982514,0.0006555391
0.011573907,0.98833305,9.309549e-05
0.070212156,0.92952466,0.00026313018
0.9736728,0.02631165,1.5539234e-05
1.0682616e-06,0.9927095,0.0072893836
3.172134e-06,0.9999963,4.2159365e-07
3.769168e-06,0.9989532,0.001042997
3.0009267e-05,0.99996567,4.2810148e-06
6.3867736e-07,0.999509,0.00049037137
0.112899244,0.8870987,2.0039156e-06
0.0017116291,0.9954738,0.002814647
0.054909687,0.93641263,0.008677684
0.00095267926,0.99852365,0.00052371505
1.146583e-05,0.01764783,0.9823407
5.5450404e-05,0.9999443,1.8985696e-07
0.026888825,0.0011876221,0.97192353
3.2544638e-05,0.9989489,0.0010186363
0.9972465,0.0027534792,5.7957665e-09
2.819159e-07,0.9581719,0.041827913
0.009328185,0.98612785,0.004543936
0.001980758,0.99629897,0.0017202824
2.5066786e-09,0.9959615,0.004038544
2.462825e-07,0.01442037,0.9855794
0.00012945321,0.9998362,3.429779e-05
0.0005868286,0.580802,0.41861117
6.285456e-07,0.008400618,0.9915987
6.169291e-07,0.9998654,0.00013396222
0.00012949549,0.9998357,3.478802e-05
9.0903256e-07,0.9995671,0.0004319645
9.306623e-05,0.9998424,6.448619e-05
2.2974774e-07,0.99807215,0.0019275394
0.43880856,0.548891,0.012300476
0.00010901619,0.99984145,4.944073e-05
0.15793051,0.84097487,0.0010946032
3.5252843e-09,0.017315974,0.98268396
2.993687e-07,0.9999994,2.4981296e-07
2.7352503e-06,0.00029918965,0.99969816
3.0891253e-05,0.9993735,0.0005956438
1.7266731e-05,0.9999726,1.0190705e-05
5.9344e-07,0.9981165,0.0018828773
7.043912e-05,0.999912,1.7578976e-05
0.05082901,0.94910324,6.774375e-05
0.0002740735,0.7037099,0.29601607
1.3976651e-05,0.9999858,1.9489059e-07
0.00015597293,0.99984074,3.2596424e-06
8.072284e-05,0.9995863,0.000333061
7.6220604e-05,0.5513508,0.44857293
9.413232e-08,0.99992716,7.266013e-05
9.435933e-05,0.99989593,9.700842e-06
9.282703e-05,0.99185586,0.008051336
1.1550242e-05,0.9999883,1.4708472e-07
0.0015490237,0.99840814,4.2817253e-05
1.0737393e-07,0.9999857,1.4136979e-05
2.2108024e-08,0.9997156,0.00028437396
6.311164e-05,0.99993455,2.4048381e-06
0.00013664276,0.99982387,3.9628605e-05
6.9893576e-07,0.99999905,2.3899793e-07
0.0031356225,0.9782617,0.018602611
0.0032367113,0.9964664,0.0002968035
2.8751438e-06,0.99999154,5.571985e-06
0.009568327,0.9484256,0.042006053
9.480592e-06,0.99904615,0.0009442564
2.7119427e-09,0.0005028287,0.9994972
0.29092962,0.70906025,1.016313e-05
0.002344893,0.9927971,0.004858053
0.011941319,0.5573516,0.43070707
2.556599e-05,0.9961952,0.0037793259
2.2258233e-05,0.9997917,0.00018604449
1.7637203e-07,2.8081844e-05,0.99997175
7.914115e-06,0.999912,8.0075006e-05
0.010446823,0.98932743,0.00022568031
2.0182233e-05,0.99994195,3.7949456e-05
4.7765085e-09,1.7707636e-05,0.99998224
9.910157e-07,0.99963367,0.00036539682
0.0066474634,0.026218653,0.9671339
3.9447023e-05,0.9999604,8.042177e-08
0.0045897677,0.99541,1.8573972e-07
1.932442e-06,0.99998367,1.4463285e-05
1.8192956e-08,1.0,4.648699e-10
0.00042539707,0.9977793,0.0017953236
0.00014257047,0.99803025,0.0018271797
0.006136401,0.99383634,2.7260552e-05
3.0232073e-08,0.9999286,7.1385984e-05
0.0010238208,0.998976,2.298407e-07
7.978327e-05,0.9998938,2.6417012e-05
4.9761496e-08,0.9982949,0.0017051176
0.00024301259,0.9997539,3.122823e-06
7.628451e-09,0.00016165567,0.99983835
0.26115006,0.72591484,0.012935068
0.002076771,0.9979151,8.055903e-06
3.444449e-05,0.9999653,1.9713141e-07
8.023458e-10,1.0,3.0375674e-08
4.024241e-06,0.99999595,3.377255e-12
5.6734983e-08,0.23546764,0.76453227
0.0006605243,0.9881043,0.011235173
0.019773243,0.979809,0.00041783313
0.0014547907,0.99219704,0.006348117
1.2451719e-06,0.99998593,1.2824059e-05
0.00024636983,0.9173269,0.082426704
1.0217751e-05,0.8366416,0.16334821
4.4613324e-05,0.9999552,2.083466e-07
0.00028270984,0.9997136,3.6610043e-06
0.0028224252,0.9969799,0.00019760788
5.0000654e-06,0.052954983,0.94704
0.010903323,0.98909366,3.0144581e-06
1.8162817e-05,0.0025631466,0.99741864
0.20153421,0.7982073,0.0002584219
0.63590765,0.363896,0.00019642123
0.00017180147,0.9997944,3.3822587e-05
2.089093e-05,9.6392265e-05,0.9998827
0.080750905,0.0027743173,0.91647476
3.0116776e-09,5.0500803e-05,0.99994946
1.3520098e-06,0.012007453,0.98799115
0.623849,0.00010970745,0.37604138
1.3945174e-06,2.4532776e-08,0.99999857
1.356185e-05,5.058039e-07,0.99998593
0.026618686,0.00027396195,0.9731074
1.8180758e-07,6.495839e-07,0.99999917
3.6226038e-07,8.348461e-08,0.9999995
1.1976433e-09,3.4776996e-05,0.9999652
1.678639e-06,2.0055606e-06,0.9999963
2.073318e-08,1.5901875e-07,0.99999976
3.2299e-07,1.7021327e-06,0.999998
7.91142e-05,0.006191514,0.99372935
9.8193965e-08,6.192919e-05,0.999938
4.516363e-07,0.00035501886,0.9996445
2.389448e-09,0.99756336,0.0024366016
3.930549e-06,7.367324e-07,0.99999535
1.1279626e-11,6.425206e-09,1.0
0.0056595174,0.12398511,0.87035537
3.5016658e-08,6.8306435e-05,0.9999317
4.9743036e-09,4.7487596e-09,1.0
0.0001266861,0.00070008205,0.9991732
0.072595656,1.2096045e-08,0.92740434
1.9779904e-05,4.0424842e-05,0.9999398
4.5086242e-07,5.5926106e-05,0.9999436
2.6048113e-07,0.0020245253,0.9979752
0.0001519744,0.008937757,0.99091023
3.3150118e-06,6.2860317e-06,0.99999034
4.5088754e-08,0.0017971951,0.9982028
0.00025428133,0.00029695744,0.9994487
0.00014227224,0.9996786,0.00017917225
2.2566304e-05,0.0006904874,0.99928695
1.3026636e-08,6.364115e-07,0.9999994
6.3644e-10,0.003729714,0.9962703
9.2862945e-07,1.1701247e-07,0.9999989
1.2671635e-08,8.7521926e-07,0.99999917
3.4270101e-06,0.5998686,0.400128
2.9898198e-05,0.0029364717,0.9970336
0.00019674543,0.00056688493,0.99923635
4.748753e-06,1.3515081e-07,0.9999951
8.848475e-08,0.0020340066,0.99796593
0.00080388226,8.473159e-06,0.99918765
0.000111116904,0.98580927,0.01407954
2.9321257e-07,0.0012731873,0.99872655
7.26537e-07,0.00015848142,0.99984074
5.902156e-07,3.821453e-06,0.9999956
2.7952234e-05,0.10320712,0.89676493
3.3296214e-07,2.1433802e-07,0.9999994
0.000281767,0.00015410755,0.9995641
7.956204e-10,0.9992409,0.00075914955
3.3478395e-06,0.08554199,0.91445464
0.04750741,0.07630935,0.8761832
0.0077179098,9.039644e-05,0.99219173
3.5065636e-06,1.08129325e-05,0.9999857
0.033894744,0.00018714937,0.9659182
6.876072e-08,0.00039982112,0.9996001
3.2543212e-06,0.00018199689,0.9998148
9.440323e-09,1.8989881e-07,0.99999976
1.5097058e-07,4.5982784e-08,0.99999976
1.8252847e-07,0.010999975,0.9889999
0.0002109671,0.007323445,0.9924656
0.00012033106,0.944575,0.0553046
0.003631705,0.99627566,9.266254e-05
4.983319e-08,4.173891e-05,0.99995816
1.3358358e-05,1.3968033e-05,0.9999727
0.00043347426,0.014548858,0.9850176
0.12843639,8.985732e-05,0.8714738
4.2946235e-06,4.058043e-05,0.9999552
1.991559e-05,2.7551217e-05,0.99995255
2.8909017e-06,0.026247924,0.9737492
0.0023831502,0.9707682,0.026848692
4.506003e-05,0.007860008,0.99209493
0.044207465,0.9550015,0.0007910402
2.807114e-07,1.9494098e-06,0.99999774
3.7998868e-07,3.927635e-06,0.9999957
0.0008401919,0.9969874,0.0021724629
2.5730287e-07,0.24737778,0.7526219
9.846062e-09,0.0024068395,0.9975931
3.7821826e-06,8.073994e-07,0.99999535
6.420873e-08,3.8073808e-06,0.9999962
0.0035164389,1.1482723e-05,0.9964721
0.0006717596,0.99752265,0.0018056488
1.8435462e-06,3.3809502e-07,0.99999785
6.741205e-05,4.1437297e-06,0.9999285
0.9989309,0.00037107558,0.00069811236
4.0060272e-10,0.00016102738,0.99983895
4.5367346e-05,3.3312625e-07,0.99995434
0.00749015,0.7537955,0.23871438
9.772141e-07,0.0062924623,0.9937065
0.00025324282,8.9362044e-07,0.9997459
6.896198e-07,0.00027129977,0.999728
0.00034480292,0.00060698076,0.9990482
9.912735e-07,4.0375576e-06,0.999995
1.8580864e-05,0.99993026,5.1142106e-05
3.9806007e-09,0.0004690874,0.9995309
1.1707296e-05,9.48751e-07,0.99998736
1.3935364e-06,8.293015e-07,0.99999774
3.232156e-08,0.01249394,0.98750603
7.135858e-07,0.9997907,0.00020857347
1.26167515e-05,0.00027242792,0.9997149
1.0268449e-06,7.3270286e-08,0.9999989
1.23184e-06,0.00020597728,0.99979275
3.1164856e-07,0.00017488062,0.9998248
7.0792266e-10,3.6918093e-05,0.99996305
4.829693e-08,1.2331843e-07,0.9999999
3.8317216e-07,7.633388e-07,0.9999988
9.082364e-10,1.1693298e-06,0.9999988
0.011417567,0.28021073,0.70837164
6.6480385e-07,0.00050058094,0.9994987
0.4564985,7.1865e-05,0.5434296
1.1542799e-05,0.0005234265,0.99946505
0.99313885,4.0234528e-07,0.0068607493
2.3847005e-07,0.020384325,0.97961545
1.7578348e-07,0.00052289566,0.99947697
8.7688626e-08,0.0075473227,0.99245256
3.2492004e-05,0.98923045,0.010737052
0.00010753116,0.00014629411,0.99974614
1.1266637e-05,0.025908504,0.97408015
0.96683127,0.0013074509,0.031861316
0.055495035,8.849534e-05,0.9444164
1.8589007e-10,0.00017645267,0.99982363
1.0085523e-07,0.0023951007,0.9976047
0.8952996,0.00074399647,0.10395636
1.868745e-05,0.0037158143,0.9962655
1.6213112e-07,1.2475649e-06,0.99999857
2.0780978e-07,0.53376824,0.4662315
7.900575e-06,2.516427e-06,0.9999896
0.9694942,2.0980402e-05,0.030484706
6.114034e-06,0.00089846406,0.99909544
8.0369155e-06,0.024303015,0.975689
5.143029e-06,5.4405282e-05,0.9999404
0.0001322166,3.805159e-05,0.99982965
2.864982e-06,0.00048581458,0.99951136
5.1334112e-08,1.1917682e-07,0.9999999
1.1476575e-05,0.14035429,0.8596342
7.108551e-07,2.8725031e-05,0.99997056
0.00020273367,0.010911341,0.988886
0.03131382,8.56114e-07,0.9686854
1.9226476e-08,3.458702e-05,0.9999654
3.1501408e-05,0.03614018,0.96382827
2.0206428e-06,0.078420036,0.92157793
7.3040795e-08,5.4224284e-07,0.9999994
9.578888e-10,6.5720974e-07,0.9999993
5.8562637e-05,8.104192e-06,0.99993336
4.1753654e-05,0.004924648,0.9950336
0.033541854,4.9356357e-05,0.9664088
1.5903026e-06,0.0011486749,0.99884975
1.3608894e-09,0.00031515345,0.9996848
2.9051478e-07,0.00089805585,0.99910164
3.016089e-07,1.7866355e-06,0.99999785
3.6388974e-05,0.014087878,0.9858758
0.05244001,0.034003314,0.91355664
7.756894e-10,1.2177604e-05,0.99998784
4.5388182e-07,5.317075e-05,0.99994636
1.7179524e-05,4.081514e-06,0.9999788
9.202829e-06,7.759775e-05,0.9999132
3.8207308e-08,1.2079474e-05,0.99998784
1.5043723e-08,6.595329e-07,0.9999993
3.0695325e-08,1.0686649e-05,0.9999893
6.345182e-05,0.68707836,0.3128581
2.8250966e-07,7.8275306e-08,0.99999964
1.8292547e-09,0.011630614,0.98836935
0.00014370332,0.00044882522,0.99940753
0.00030468003,0.9996884,6.923327e-06
2.2731845e-06,3.146566e-05,0.99996626
1.0623777e-06,0.00021829303,0.9997807
0.00013987307,0.00027231898,0.99958783
0.0003883633,0.0011824091,0.99842924
6.185889e-08,3.0769228e-05,0.9999691
2.0120075e-07,1.8886817e-06,0.99999785
0.0007732937,5.976639e-06,0.9992207
1.0976855e-09,2.2764083e-05,0.99997723
1.13412425e-05,0.00027350857,0.99971515
1.0772871e-09,0.0037951048,0.9962049
1.1393766e-08,1.9899214e-07,0.99999976
8.742451e-06,0.00016009649,0.9998311
1.0332594e-05,1.8035511e-05,0.9999716
5.578512e-07,1.2643059e-05,0.99998677
1.3962843e-07,0.15597075,0.8440291
1.7883018e-05,3.675216e-05,0.9999454
1.5480822e-07,6.1754865e-05,0.99993813
3.7348616e-07,1.3943805e-08,0.99999964
6.410587e-07,9.4544754e-07,0.99999845
3.6707831e-07,5.5624107e-05,0.999944
7.512052e-08,0.0003614542,0.99963844
6.0619222e-06,0.084245175,0.9157487
8.069191e-10,9.1776194e-08,0.9999999
1.902699e-07,0.0020967661,0.997903
5.66121e-10,0.008584143,0.9914159
0.0009684284,1.1398638e-08,0.99903154
1.8804522e-07,3.9849704e-07,0.9999994
0.04676852,0.048500214,0.9047313
9.267312e-06,4.9878935e-07,0.9999902
1.3264571e-06,0.98640895,0.0135897435
0.03120953,0.0014307267,0.9673597
1.022132e-06,9.348457e-06,0.9999896
2.0239348e-07,0.037122186,0.96287763
7.1693353e-06,0.9604256,0.039567195
0.000100220335,0.007642196,0.9922576
1.2984041e-08,1.0329883e-05,0.9999896
4.619018e-07,0.33577043,0.6642291
0.007482468,9.866822e-07,0.9925166
2.7383516e-07,5.577752e-05,0.999944
1.2804759e-05,3.101222e-05,0.99995613
3.174585e-09,8.039495e-06,0.999992
3.5463844e-07,0.9999763,2.3398363e-05
3.4124663e-09,0.0014332967,0.9985667
7.109157e-06,0.00875095,0.99124193
4.3474167e-05,7.392906e-05,0.9998826
7.588939e-05,0.095833145,0.90409094
5.0857257e-06,0.9985922,0.0014026748
4.763141e-06,0.00153507,0.9984602
2.4199222e-08,0.0014447041,0.99855524
0.0012151053,0.09599804,0.90278685
1.5786588e-08,1.3909936e-06,0.99999857
2.1816558e-07,2.3616753e-06,0.9999974
1.6518432e-07,0.00046957453,0.9995303
1.5139602e-05,0.08260151,0.9173833
2.5315002e-08,0.00043256074,0.99956745
1.8431166e-08,3.454048e-06,0.99999654
1.0291e-05,0.35779932,0.6421904
1.4221829e-05,0.05919588,0.94078994
8.4900466e-07,1.7704201e-09,0.99999917
2.3429111e-07,4.5984538e-07,0.9999993
8.885261e-07,3.7650054e-07,0.9999987
0.0008202016,6.7983606e-06,0.999173
0.99992216,7.781194e-05,2.1553506e-09
0.99999976,2.7932225e-07,9.550017e-13
0.9999604,3.9609797e-05,4.7538884e-14
0.86224747,0.13775243,5.273791e-08
1.0,4.471672e-08,3.305019e-15
0.99564207,0.00435784,1.716995e-07
0.99997187,2.58964e-05,2.2802321e-06
0.99997723,2.2724455e-05,1.0708402e-11
0.99999607,3.9587812e-06,3.6575444e-13
0.99945885,0.0005411222,1.0817263e-08
0.99999964,4.0180763e-07,4.521307e-13
0.0006186236,4.519326e-06,0.99937683
0.9999963,3.7319244e-06,3.63255e-10
1.0,2.7116114e-08,3.7085623e-11
0.9997167,0.00028327532,3.4832818e-12
0.99998343,1.6621882e-05,6.277591e-13
0.34480292,0.0036903,0.65150684
0.19933988,0.8004925,0.00016760034
1.0,1.3518252e-09,5.4528686e-12
1.0,1.9288131e-10,1.0552688e-10
1.0,8.3423124e-10,8.901194e-12
0.9999913,8.71258e-06,5.716462e-11
0.9999994,6.478505e-07,1.6350788e-15
0.99974495,0.0002549918,5.333169e-10
0.99413764,0.0057710363,9.135203e-05
0.9997198,0.00026877277,1.1476953e-05
1.0,4.3539825e-10,9.046094e-12
1.0,4.1636586e-10,1.6971815e-11
1.0,6.0625144e-10,1.8026991e-11
0.99978703,0.00021294419,6.224152e-10
0.9999968,3.2752312e-06,1.14582496e-10
0.99994457,5.5426997e-05,1.15046236e-10
1.0,6.1470633e-09,1.8153637e-13
0.99985635,0.00014358918,3.5389724e-09
0.99997747,2.2568418e-05,3.9606743e-10
0.9844247,0.015573878,1.418173e-06
0.9999995,4.7176476e-07,2.243782e-10
0.99904376,0.0009562511,2.8645195e-09
1.0,7.643481e-12,8.291304e-12
1.0,3.0458057e-08,7.747787e-11
0.9999963,3.713775e-06,5.7162396e-11
0.99999976,2.5376565e-07,7.633841e-18
0.4445568,0.5378466,0.017596561
0.99999833,2.2737893e-11,1.680595e-06
0.93068457,0.012164285,0.05715116
0.0015389933,0.9976782,0.0007827898
0.26137048,0.73862904,4.3206995e-07
0.9999994,5.39096e-07,5.185728e-10
1.0,5.0508095e-08,3.7845377e-10
0.99753356,0.002466441,4.917048e-09
0.99998987,1.0146505e-05,1.7474147e-11
0.9999713,1.851056e-05,1.029061e-05
1.0,3.7644607e-09,8.9547277e-13
0.99999964,3.2536704e-07,2.7613964e-20
0.9999999,6.237773e-08,2.2881165e-21
0.9999958,4.204702e-06,3.73421e-09
8.605877e-05,0.99584794,0.004065908
0.9999789,2.0730151e-05,3.393193e-07
0.9999994,5.913594e-07,9.31424e-14
0.14775744,4.0166287e-07,0.8522421
0.99989223,0.00010777584,3.5381933e-10
0.99999654,3.4013674e-06,2.4431607e-10
1.0,4.137234e-10,1.757549e-09
1.0,1.213477e-10,7.007557e-11
0.86046785,3.113008e-06,0.13952912
0.9999999,1.2718007e-07,3.247071e-15
0.9999845,1.5501146e-05,1.0456983e-08
1.0,2.0685194e-08,2.3859378e-12
0.9943311,0.0056688786,6.575862e-09
1.0,3.1691534e-09,1.2003766e-13
0.99998343,2.7081228e-09,1.6550825e-05
1.0,5.12493e-08,3.2802673e-12
0.99807465,0.0019251936,8.54686e-08
1.0,1.9624732e-08,3.7111067e-20
0.9999912,7.4042755e-06,1.4462366e-06
0.99994874,5.0610695e-05,5.952595e-07
0.99999976,1.8122034e-07,4.107232e-09
1.0,1.1135469e-10,4.3589382e-16
0.9999906,9.444592e-06,2.394371e-09
2.7984424e-05,0.9999651,6.9228727e-06
0.9999689,2.620519e-06,2.8476476e-05
0.98817587,0.011824198,1.7217808e-08
0.99999976,2.180126e-07,3.9861062e-10
0.047654502,0.00014392039,0.95220155
0.9999957,4.2736906e-06,5.1696585e-11
0.9999987,1.2550066e-06,9.4242204e-11
0.9999999,1.3535434e-09,6.44379e-08
0.9997954,0.00020469597,1.1957175e-08
1.0,2.4529487e-12,8.738727e-19
0.99987817,0.00012180676,2.2452606e-10
0.99996567,3.4331588e-05,7.4526835e-10
0.9626984,0.00046430164,0.036837347
0.9999999,1.1822096e-07,2.9325922e-09
0.99998534,1.460757e-05,1.5857773e-09
0.99998224,2.2354882e-08,1.7734135e-05
0.9999869,1.3123203e-05,9.358724e-12
0.99997723,2.2802085e-05,1.0291876e-09
1.0,1.6012558e-09,2.227971e-13
0.7889104,0.21108517,4.378663e-06
0.42967007,0.57032764,2.323086e-06
1.0,2.7763944e-10,2.096855e-11
1.0,3.6715855e-10,3.8546082e-16
0.9999887,1.1311439e-05,1.1609531e-10
0.9999988,9.581712e-07,1.8045428e-07
1.0,7.289439e-09,3.643411e-09
0.9999815,5.37303e-10,1.8461544e-05
0.36920688,0.6307804,1.2681395e-05
0.9912787,0.0004845438,0.008236781
0.99999964,3.3785682e-07,1.5565965e-13
0.9999223,7.775468e-05,3.9013477e-09
0.008123482,0.005875336,0.98600113
0.99999976,2.5851102e-07,4.009872e-15
0.9999976,2.3690002e-06,3.441998e-13
0.99999905,9.985056e-07,7.0049817e-12
0.9999999,1.08400016e-07,2.7936733e-18
0.9975138,0.0024862303,3.993503e-10
0.99999213,7.866423e-06,7.179789e-10
0.99999595,3.9228485e-06,7.0075664e-08
3.184343e-05,0.9999682,4.4486036e-08
0.79917544,0.20051998,0.0003045448
0.8525,0.14747983,2.0171148e-05
0.9587397,0.04125805,2.2821728e-06
1.0,3.0303555e-09,2.7379279e-09
0.9999932,6.4248416e-06,3.5387853e-07
0.9883349,0.01166506,7.985358e-09
0.99994636,5.3625245e-05,3.0366962e-09
0.00038964383,0.067382134,0.9322282
0.9769728,0.02302715,3.607159e-08
0.99926513,0.0007348042,4.2616192e-11
0.36016876,0.63969857,0.0001326814
0.99998057,1.9444848e-05,1.889828e-15
0.9999285,7.148708e-05,2.6926786e-08
0.99991393,8.6108645e-05,5.274041e-09
0.9999999,6.531633e-12,9.147316e-08
0.999987,5.6315844e-06,7.434408e-06
0.9999999,7.677394e-08,1.38040985e-14
0.9999987,1.2609908e-06,2.117993e-13
1.0,1.4690678e-08,1.05641255e-14
0.99999976,2.9277385e-07,2.8096544e-08
0.67182326,0.014157203,0.31401944
0.9997961,0.00020390993,4.6562274e-09
0.99999964,3.3719212e-07,2.192949e-08
0.999746,3.10514e-10,0.0002539752
0.9955721,0.004427823,9.7578564e-08
0.99942905,0.0005706007,4.10636e-07
0.9905753,0.009413242,1.1398248e-05
0.98752326,0.012476804,4.600459e-08
0.986139,0.013861068,9.54099e-09
0.9996024,0.00039765774,8.053813e-09
0.9481475,0.05185252,1.742409e-13
1.0,2.000875e-11,5.294459e-14
1.0,2.2084572e-10,2.7346607e-09
0.9999999,1.6773352e-07,4.6102063e-11
1.226465e-05,0.012753602,0.9872341
0.99999905,9.060821e-07,1.05747806e-10
0.99999416,1.4031758e-06,4.4487156e-06
1.0,5.5715166e-10,7.442908e-18
0.9676591,0.03234091,1.0764867e-09
0.9999999,6.05956e-08,5.745639e-12
0.9999999,7.9474475e-08,5.6605504e-21
1.0,1.0237429e-09,4.8536055e-18
4.189428e-05,0.99995816,1.0104414e-08
1.0,1.1912785e-09,8.857693e-14
0.96407187,0.035928115,3.1369467e-09
1.0,1.604023e-08,2.4625973e-11
0.999972,2.8052113e-05,1.5961961e-15
0.9999999,6.688121e-08,1.4852973e-14
0.2100623,0.78988045,5.7258017e-05
1.0,1.2680809e-08,3.6294674e-14
0.15439327,0.839853,0.005753747
0.9991881,0.0008118857,1.2081369e-08
0.9973725,0.0026270612,4.5704812e-07
0.99963295,0.00036705274,9.950135e-10
0.99999976,2.8309688e-07,1.5204541e-13
0.99998677,1.317856e-05,7.9683335e-12
0.99999857,1.3876455e-06,4.8438014e-08
0.9999937,6.3511075e-06,1.4725937e-11
0.9999814,1.8540904e-05,2.3468538e-11
0.99999964,4.136998e-07,1.3740808e-11
0.3484856,0.6515143,4.0536715e-08
0.9995443,0.00045524366,3.0167402e-07
0.21712974,0.7505297,0.032340575
0.99171853,6.3160115e-08,0.008281362
0.99995244,4.7620077e-05,1.0289246e-09
0.9996922,0.00030761192,1.9698511e-07
1.0,5.4121707e-11,2.6555027e-17
1.0,9.949442e-10,1.505155e-18
0.99793833,0.00060836674,0.001453212
0.9985091,4.74706e-05,0.0014434173
0.9999963,2.8729237e-06,8.4959265e-07
0.99999833,5.3620255e-09,1.7254362e-06
0.9999995,4.7814495e-07,6.6130014e-15
0.13773336,0.862266,6.743198e-07
0.99997354,2.6460724e-05,2.6149399e-11
0.9999994,5.9948104e-07,4.6100043e-10
0.8909586,0.1085211,0.0005203439
0.99981505,0.00011183096,7.317119e-05
0.9999989,1.0687919e-06,7.318393e-13
0.99985933,0.0001406258,1.6875301e-08
0.99987495,0.00012497805,3.2159792e-11
0.9997106,0.00028935942,4.859751e-10
0.9999949,5.1317656e-06,2.2729827e-08
0.99999356,6.4709748e-06,5.148116e-12
0.013624782,0.98637515,3.8517503e-10
0.99990785,9.211827e-05,1.4371726e-08
0.00214603,0.99785304,1.0099754e-06
0.9993998,0.000600179,3.4274006e-08
1.0,3.0816938e-10,3.0296852e-09
1.0,5.024448e-10,9.143374e-12
0.9999304,6.961385e-05,9.654473e-14
